행정구역,2020년04월_총인구수,Column1
충청남도 태안군 이원면(4482536000),2299,
전라북도  (4500000000),1811619,
전라북도 전주시 (4511000000),655713,
전라북도 전주시 완산구 (4511100000),338965,
전라북도 전주시 완산구 중앙동(4511151000),7816,
전라북도 전주시 완산구 풍남동(4511153000),4382,
전라북도 전주시 완산구 노송동(4511160500),12956,
전라북도 전주시 완산구 완산동(4511163500),5043,
전라북도 전주시 완산구 동서학동(4511165000),6625,
전라북도 전주시 완산구 서서학동(4511166000),8964,
전라북도 전주시 완산구 중화산1동(4511167100),15009,
전라북도 전주시 완산구 중화산2동(4511167200),19854,
전라북도 전주시 완산구 서신동(4511168000),39738,
전라북도 전주시 완산구 평화1동(4511169100),13184,
전라북도 전주시 완산구 평화2동(4511169200),45831,
전라북도 전주시 완산구 삼천1동(4511170100),12302,
전라북도 전주시 완산구 삼천2동(4511170200),14070,
전라북도 전주시 완산구 삼천3동(4511170300),22837,
전라북도 전주시 완산구 효자1동(4511171100),11457,
전라북도 전주시 완산구 효자2동(4511171200),10693,
전라북도 전주시 완산구 효자3동(4511171300),15294,
전라북도 전주시 완산구 효자4동(4511171400),35733,
전라북도 전주시 완산구 효자5동(4511173000),37177,
전라북도 전주시 덕진구 (4511300000),316748,
전라북도 전주시 덕진구 진북동(4511352500),14750,
전라북도 전주시 덕진구 인후1동(4511354000),18917,
전라북도 전주시 덕진구 인후2동(4511355000),11691,
전라북도 전주시 덕진구 인후3동(4511356000),32088,
전라북도 전주시 덕진구 덕진동(4511357000),20188,
전라북도 전주시 덕진구 금암1동(4511358000),7648,
전라북도 전주시 덕진구 금암2동(4511359000),10195,
전라북도 전주시 덕진구 팔복동(4511360000),7935,
전라북도 전주시 덕진구 우아1동(4511361100),9927,
전라북도 전주시 덕진구 우아2동(4511361200),14842,
전라북도 전주시 덕진구 호성동(4511362000),20894,
전라북도 전주시 덕진구 송천1동(4511364100),60207,
전라북도 전주시 덕진구 송천2동(4511364200),26744,
전라북도 전주시 덕진구 조촌동(4511365000),12351,
전라북도 전주시 덕진구 여의동(4511366500),30484,
전라북도 전주시 덕진구 혁신동(4511367000),17887,
전라북도 군산시 (4513000000),268667,
전라북도 군산시 옥구읍(4513025000),3259,
전라북도 군산시 옥산면(4513031000),4782,
전라북도 군산시 회현면(4513032000),3489,
전라북도 군산시 임피면(4513033000),2729,
전라북도 군산시 서수면(4513034000),2622,
전라북도 군산시 대야면(4513035000),5159,
전라북도 군산시 개정면(4513036000),3085,
전라북도 군산시 성산면(4513037000),2987,
전라북도 군산시 나포면(4513038000),2258,
전라북도 군산시 옥도면(4513039000),3574,
전라북도 군산시 옥서면(4513040000),3133,
전라북도 군산시 해신동(4513051500),2457,
전라북도 군산시 월명동(4513053000),5910,
전라북도 군산시 신풍동(4513055000),7468,
전라북도 군산시 삼학동(4513056000),5900,
전라북도 군산시 중앙동(4513060500),2900,
전라북도 군산시 흥남동(4513064000),13015,
전라북도 군산시 조촌동(4513065000),21254,
전라북도 군산시 경암동(4513066000),7672,
전라북도 군산시 구암동(4513067000),5548,
전라북도 군산시 개정동(4513068000),2960,
전라북도 군산시 수송동(4513069000),55941,
전라북도 군산시 나운1동(4513070100),13227,
전라북도 군산시 나운2동(4513070200),24322,
전라북도 군산시 나운3동(4513070300),33130,
전라북도 군산시 소룡동(4513071000),17067,
전라북도 군산시 미성동(4513072000),12819,
전라북도 익산시 (4514000000),285255,
전라북도 익산시 함열읍(4514025000),7081,
전라북도 익산시 오산면(4514031000),8040,
전라북도 익산시 황등면(4514032000),7382,
전라북도 익산시 함라면(4514033000),2331,
전라북도 익산시 웅포면(4514034000),1611,
전라북도 익산시 성당면(4514035000),1971,
전라북도 익산시 용안면(4514036000),2687,
전라북도 익산시 낭산면(4514037000),3162,
전라북도 익산시 망성면(4514038000),3038,
전라북도 익산시 여산면(4514039000),3412,
전라북도 익산시 금마면(4514040000),5418,
전라북도 익산시 왕궁면(4514041000),4494,
전라북도 익산시 춘포면(4514042000),4606,
전라북도 익산시 삼기면(4514043000),2659,
전라북도 익산시 용동면(4514044000),1603,
전라북도 익산시 중앙동(4514052000),3542,
전라북도 익산시 평화동(4514053000),4961,
전라북도 익산시 인화동(4514056000),7239,
전라북도 익산시 동산동(4514057000),22568,
전라북도 익산시 마동(4514058000),9381,
전라북도 익산시 남중동(4514059500),11911,
전라북도 익산시 모현동(4514061000),38940,
전라북도 익산시 송학동(4514062000),8722,
전라북도 익산시 영등1동(4514064600),23954,
전라북도 익산시 영등2동(4514064700),14632,
전라북도 익산시 어양동(4514065200),25103,
전라북도 익산시 신동(4514065600),15639,
전라북도 익산시 팔봉동(4514067000),6789,
전라북도 익산시 삼성동(4514069000),32379,
전라북도 정읍시 (4518000000),109763,
전라북도 정읍시 신태인읍(4518025000),5727,
전라북도 정읍시 북면(4518031000),4342,
전라북도 정읍시 입암면(4518032000),2933,
전라북도 정읍시 소성면(4518033000),2111,
전라북도 정읍시 고부면(4518034000),2847,
전라북도 정읍시 영원면(4518035000),1834,
전라북도 정읍시 덕천면(4518036000),1870,
전라북도 정읍시 이평면(4518037000),2127,
전라북도 정읍시 정우면(4518038000),2638,
전라북도 정읍시 태인면(4518039000),3533,
전라북도 정읍시 감곡면(4518040000),2823,
전라북도 정읍시 옹동면(4518041000),1715,
전라북도 정읍시 칠보면(4518042000),2371,
전라북도 정읍시 산내면(4518043000),1272,
전라북도 정읍시 산외면(4518044000),2160,
전라북도 정읍시 수성동(4518051000),17788,
전라북도 정읍시 장명동(4518052000),3065,
전라북도 정읍시 내장상동(4518053500),20550,
전라북도 정읍시 시기동(4518054500),3505,
전라북도 정읍시 초산동(4518056500),10452,
전라북도 정읍시 연지동(4518057000),6024,
전라북도 정읍시 농소동(4518058000),4252,
전라북도 정읍시 상교동(4518059500),3824,
전라북도 남원시 (4519000000),81170,
전라북도 남원시 운봉읍(4519025000),3867,
전라북도 남원시 주천면(4519031000),2608,
전라북도 남원시 수지면(4519032000),1178,
전라북도 남원시 송동면(4519033000),2100,
전라북도 남원시 주생면(4519034000),1862,
전라북도 남원시 금지면(4519035000),2338,
전라북도 남원시 대강면(4519036000),1654,
전라북도 남원시 대산면(4519037000),1666,
전라북도 남원시 사매면(4519038000),1565,
전라북도 남원시 덕과면(4519039000),961,
전라북도 남원시 보절면(4519040000),1590,
전라북도 남원시 산동면(4519041000),1918,
전라북도 남원시 이백면(4519042000),2299,
전라북도 남원시 아영면(4519045000),1942,
전라북도 남원시 산내면(4519046000),2094,
전라북도 남원시 인월면(4519047000),2768,
전라북도 남원시 동충동(4519051000),3581,
전라북도 남원시 죽항동(4519052000),3453,
전라북도 남원시 노암동(4519054000),6130,
전라북도 남원시 금동(4519055000),6821,
전라북도 남원시 왕정동(4519056000),4226,
전라북도 남원시 향교동(4519057000),7367,
전라북도 남원시 도통동(4519059000),17182,
전라북도 김제시 (4521000000),83391,
전라북도 김제시 만경읍(4521025000),2717,
전라북도 김제시 죽산면(4521032000),2543,
전라북도 김제시 백산면(4521033000),2578,
전라북도 김제시 용지면(4521034000),3713,
전라북도 김제시 백구면(4521035000),3898,
전라북도 김제시 부량면(4521036000),1370,
전라북도 김제시 공덕면(4521038000),2594,
전라북도 김제시 청하면(4521039000),1783,
전라북도 김제시 성덕면(4521040000),1867,
전라북도 김제시 진봉면(4521041000),2709,
전라북도 김제시 금구면(4521042000),4999,
전라북도 김제시 봉남면(4521043000),2243,
전라북도 김제시 황산면(4521044000),1908,
전라북도 김제시 금산면(4521045000),4680,
전라북도 김제시 광활면(4521046000),1371,
전라북도 김제시 요촌동(4521051000),11313,
전라북도 김제시 신풍동(4521052000),12868,
전라북도 김제시 검산동(4521054000),11651,
전라북도 김제시 교월동(4521058000),6586,
전라북도 완주군 (4571000000),91976,
전라북도 완주군 삼례읍(4571025000),14108,
전라북도 완주군 봉동읍(4571025300),26142,
전라북도 완주군 용진읍(4571025600),7156,
전라북도 완주군 상관면(4571032000),4486,
전라북도 완주군 이서면(4571033000),14572,
전라북도 완주군 소양면(4571034000),6234,
전라북도 완주군 구이면(4571035000),5817,
전라북도 완주군 고산면(4571036000),4744,
전라북도 완주군 비봉면(4571037000),1924,
전라북도 완주군 운주면(4571038000),1967,
전라북도 완주군 화산면(4571039000),2767,
전라북도 완주군 동상면(4571040000),1076,
전라북도 완주군 경천면(4571041000),983,
전라북도 진안군 (4572000000),25548,
전라북도 진안군 진안읍(4572025000),10229,
전라북도 진안군 용담면(4572031000),824,
전라북도 진안군 안천면(4572032000),1060,
전라북도 진안군 동향면(4572033000),1418,
전라북도 진안군 상전면(4572034000),886,
전라북도 진안군 백운면(4572035000),1973,
전라북도 진안군 성수면(4572036000),1798,
전라북도 진안군 마령면(4572037000),1873,
전라북도 진안군 부귀면(4572038000),2903,
전라북도 진안군 정천면(4572039000),1081,
전라북도 진안군 주천면(4572040000),1503,
전라북도 무주군 (4573000000),24127,
전라북도 무주군 무주읍(4573025000),9522,
전라북도 무주군 무풍면(4573031000),2272,
전라북도 무주군 설천면(4573032000),4029,
전라북도 무주군 적상면(4573033000),2593,
전라북도 무주군 안성면(4573034000),4311,
전라북도 무주군 부남면(4573035000),1400,
전라북도 장수군 (4574000000),22277,
전라북도 장수군 장수읍(4574025000),7457,
전라북도 장수군 산서면(4574031000),2113,
전라북도 장수군 번암면(4574032000),2381,
전라북도 장수군 장계면(4574033500),4427,
전라북도 장수군 천천면(4574034000),2114,
전라북도 장수군 계남면(4574035000),2195,
전라북도 장수군 계북면(4574036000),1590,
전라북도 임실군 (4575000000),27895,
전라북도 임실군 임실읍(4575025000),7494,
전라북도 임실군 청웅면(4575031000),1338,
전라북도 임실군 운암면(4575032000),1683,
전라북도 임실군 신평면(4575033000),1497,
전라북도 임실군 성수면(4575034000),1703,
전라북도 임실군 오수면(4575035500),3826,
전라북도 임실군 신덕면(4575036000),1337,
전라북도 임실군 삼계면(4575037000),1537,
전라북도 임실군 관촌면(4575038000),3442,
전라북도 임실군 강진면(4575039000),1608,
전라북도 임실군 덕치면(4575040000),1192,
전라북도 임실군 지사면(4575041000),1238,
전라북도 순창군 (4577000000),28124,
전라북도 순창군 순창읍(4577025000),10257,
전라북도 순창군 인계면(4577031000),1588,
전라북도 순창군 동계면(4577032000),2070,
전라북도 순창군 풍산면(4577033000),1769,
전라북도 순창군 금과면(4577034000),1761,
전라북도 순창군 팔덕면(4577035000),1470,
전라북도 순창군 쌍치면(4577036000),2007,
전라북도 순창군 복흥면(4577037000),2259,
전라북도 순창군 적성면(4577038000),1350,
전라북도 순창군 유등면(4577039000),1184,
전라북도 순창군 구림면(4577040000),2409,
전라북도 고창군 (4579000000),55021,
전라북도 고창군 고창읍(4579025000),21410,
전라북도 고창군 고수면(4579031000),2269,
전라북도 고창군 아산면(4579032000),2730,
전라북도 고창군 무장면(4579033000),2799,
전라북도 고창군 공음면(4579034000),2579,
전라북도 고창군 상하면(4579035000),2474,
전라북도 고창군 해리면(4579036000),2888,
전라북도 고창군 성송면(4579037000),1847,
전라북도 고창군 대산면(4579038000),3410,
전라북도 고창군 심원면(4579039000),2561,
전라북도 고창군 흥덕면(4579040000),3129,
전라북도 고창군 성내면(4579041000),2003,
전라북도 고창군 신림면(4579042000),2237,
전라북도 고창군 부안면(4579043000),2685,
전라북도 부안군 (4580000000),52692,
전라북도 부안군 부안읍(4580025000),20662,
전라북도 부안군 주산면(4580031000),1999,
전라북도 부안군 동진면(4580032000),2998,
전라북도 부안군 행안면(4580033000),2364,
전라북도 부안군 계화면(4580034000),3591,
전라북도 부안군 보안면(4580035000),2486,
전라북도 부안군 변산면(4580036000),4622,
전라북도 부안군 진서면(4580037000),2387,
전라북도 부안군 백산면(4580038000),2623,
전라북도 부안군 상서면(4580039000),2286,
